Timestep,Ontario,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West
11/18/2016 21:00,22.79572662,28.91052695,86.40187204,26.84390323,55.45979309,14.51818393,22.04319032,0.203691108,0.25495085,0.162198221,32.85575681
11/18/2016 22:00,25.42223953,84.30789449,104.0846982,36.67806729,47.58682075,14.28513144,0.26117349,0.209080142,0.261761718,0.15686011,34.46346703
11/18/2016 23:00,26.65238616,92.77737451,106.883252,42.38424511,42.38424511,14.65233956,0.262167883,0.207717072,0.262167883,0.154727273,35.98570748
11/19/2016 0:00,23.66042785,98.53204232,90.98998682,18.28649131,18.28649131,14.89218875,0.236695753,0.186061192,0.236695753,0.145832224,39.61287745
11/19/2016 1:00,23.16619884,92.51907304,90.38886809,9.922980218,9.922980218,15.14916695,0.217634862,0.1628215,0.217634862,0.105563481,41.50674906
11/19/2016 2:00,23.89276682,101.3172127,83.76574467,9.626025006,9.626025006,15.67258113,0.196138845,0.150714775,0.196138845,0.102068966,43.13544464
11/19/2016 3:00,21.20598632,39.74585524,79.40971049,9.945866427,9.945866427,15.89785336,0.181253444,0.148794326,0.181253444,0.098347701,45.09739785
11/19/2016 4:00,22.54244326,61.32639023,84.06135088,10.15846975,10.15846975,16.28909123,0.178222169,0.149675934,0.178222169,0.095334262,47.02477423
11/19/2016 5:00,24.18172472,99.97184503,85.97115479,10.04640009,10.04640009,16.23464899,0.178233955,0.150599503,0.178233955,0.089079043,46.21552082
11/19/2016 6:00,22.56316468,71.27958624,85.57827642,9.54425758,9.54425758,16.36093886,0.180186173,0.153775246,0.180186173,0.092107496,45.45840569
11/19/2016 7:00,23.28510592,103.937057,87.88149422,8.886190857,8.886190857,16.12553226,0.174723669,0.154895426,0.190548315,0.094257565,40.59519973
11/19/2016 8:00,22.39509692,103.0444234,85.06991251,13.56429671,13.56429671,16.71699802,0.140443001,0.154046352,0.193375926,0.085901521,34.08768334
11/19/2016 9:00,18.49793482,26.3042063,81.83508208,10.24763785,10.24763785,15.74981128,0.174201676,0.18686747,0.234033163,0.138536904,32.2034104
11/19/2016 10:00,18.0959023,25.84513492,81.02924956,8.354064978,8.354064978,15.01542871,0.183164284,0.197357529,0.241577615,0.124421594,32.98292851
11/19/2016 11:00,18.54796501,28.41178174,81.02691815,7.398728096,7.398728096,15.43171149,0.184594398,0.200012484,0.236134189,0.123069889,35.11040906
11/19/2016 12:00,21.19346527,103.3335375,79.597629,12.62018014,12.62018014,16.9385013,0.185084051,0.198021075,0.234397103,0.144897698,35.64068711
11/19/2016 13:00,22.60597202,87.50936286,77.78947573,12.00348427,12.00348427,20.44355141,0.176653489,0.195591665,0.229425408,0.118642447,36.08132876
11/19/2016 14:00,24.68741253,88.66847405,77.99120375,15.56956619,15.56956619,25.81466791,0.166187526,0.190797806,0.223447292,0.107236504,36.1992314
11/19/2016 15:00,31.26427009,89.41116644,74.40966952,19.12591238,19.12591238,43.96237475,0.182939988,0.193182742,0.23263797,0.137299724,34.09139213
11/19/2016 16:00,31.3548378,95.64873428,73.23006958,17.86759984,18.73831514,44.01416252,0.207385239,0.204618204,0.250540549,0.171880109,34.83514339
11/19/2016 17:00,30.02142076,81.42701132,73.85943132,9.139949751,16.23209697,44.51883801,0.199475959,0.19184165,0.242361323,0.14547619,36.34817315
11/19/2016 18:00,29.34048218,88.10663258,70.77363808,15.15799713,19.57666784,41.13081162,0.204423214,0.205729565,0.256958921,0.122862595,37.20234841
11/19/2016 19:00,29.90354864,90.36510084,72.80428966,16.40223157,20.34167567,41.84950605,0.203561766,0.204689222,0.254452208,0.135071708,36.44335073
11/19/2016 20:00,29.75401212,78.65894524,73.26451025,22.28886157,22.28886157,41.37490236,0.202358044,0.203864852,0.255545061,0.141181051,35.47648076
11/19/2016 21:00,30.5516146,81.97239427,74.50624576,24.51992936,24.51992936,41.42646601,0.184566488,0.202318952,0.253950324,0.132984085,36.85433301
11/19/2016 22:00,31.6544104,92.14196157,72.8958324,25.89644592,25.89644592,42.84839279,0.234839555,0.205607849,0.256097448,0.133918829,36.15212144
11/19/2016 23:00,31.41069983,63.09992449,76.96656392,27.49925542,27.49925542,44.51855972,0.239923297,0.193408482,0.240341282,0.137073826,37.45354968
11/20/2016 0:00,22.35084201,63.54422927,76.85217921,11.46992136,11.46992136,19.71992696,0.230063366,0.190534666,0.230063366,0.12847542,40.7691633
11/20/2016 1:00,23.09301167,96.46348296,84.40814694,13.86379399,13.86379399,17.21452152,0.200237761,0.179230893,0.200237761,0.136984733,36.15324901
11/20/2016 2:00,21.89112375,69.7713623,79.23224209,9.062260207,9.062260207,16.99241202,0.187913109,0.169700313,0.187913109,0.143684559,37.54591611
11/20/2016 3:00,22.07837822,74.51162618,78.48486446,9.730291346,9.730291346,16.19893794,0.177466389,0.148088987,0.177466389,0.110455501,39.79322782
11/20/2016 4:00,22.3568685,71.74737026,82.86216529,10.43559915,10.43559915,15.86834612,0.181249467,0.147429595,0.181249467,0.108931352,41.44935148
11/20/2016 5:00,23.22021208,86.83711431,84.8369806,10.33135689,10.33135689,15.76975769,0.178288551,0.14760561,0.178288551,0.097312139,42.956467
11/20/2016 6:00,22.95738176,93.04528296,78.55313383,9.310932789,9.310932789,16.20264222,0.178560293,0.148851386,0.178560293,0.097535817,41.50680535
11/20/2016 7:00,21.95104756,85.06008273,73.50912805,8.646576361,8.646576361,16.4672574,0.18273549,0.153496599,0.18273549,0.118837662,41.07827695
11/20/2016 8:00,20.63778329,59.34748317,77.81115274,8.392648423,8.392648423,15.93964825,0.196376771,0.161259696,0.196632304,0.143249249,40.03609069
11/20/2016 9:00,20.79223315,79.90550714,81.41062565,7.648967802,7.648967802,14.95152932,0.225203134,0.176192736,0.225634558,0.18247123,38.99010168
11/20/2016 10:00,22.68792458,66.45819283,77.21388992,11.3172967,11.3172967,22.38210117,0.178411234,0.166702497,0.213441103,0.234458281,40.06767849
11/20/2016 11:00,30.25301387,68.18935739,74.09873572,21.75864155,21.75864155,44.55711615,0.191789394,0.180565824,0.227353944,0.307283441,37.10812724
11/20/2016 12:00,31.83709576,114.1125433,73.84248392,21.44356069,21.44356069,42.96258201,0.205455977,0.196653678,0.242573586,0.244958531,36.47287897
11/20/2016 13:00,31.50431293,110.2597367,73.41198753,21.66373136,21.66373136,42.57967467,0.203361554,0.199306457,0.242390539,0.220201303,35.64309983
11/20/2016 14:00,31.39595382,113.293248,71.88031891,21.85014864,21.85014864,42.36219498,0.204499702,0.198708487,0.24077697,0.230071856,35.41510245
11/20/2016 15:00,31.19075289,112.531908,70.06151735,21.87637184,21.87637184,42.23045817,0.204403377,0.199106455,0.240881519,0.199521792,34.90564644
11/20/2016 16:00,30.59565001,112.0552567,68.1473128,21.36935313,21.36935313,41.28945088,0.207171405,0.202495776,0.242012448,0.19190447,34.87508467
11/20/2016 17:00,29.56794506,105.1551203,68.4128261,17.99316539,19.75187675,40.44358635,0.197181596,0.202016328,0.24040472,0.162110643,36.25044597
11/20/2016 18:00,26.31870758,53.55213507,62.06223602,11.15482864,15.0811947,40.04384935,12.96889936,0.206070883,0.245734626,0.144045802,35.43894028
11/20/2016 19:00,26.81874099,53.01383041,63.00684183,16.04929843,18.43839989,38.90617891,12.35471676,0.206079511,0.24642017,0.146188091,36.70788739
11/20/2016 20:00,27.20722102,58.80798571,64.00189015,16.60835531,20.66482792,38.9747969,5.261472692,0.206384181,0.245517029,0.164965168,36.65527672
11/20/2016 21:00,27.63908752,45.05858647,66.31293527,22.25504582,22.25504582,38.41375615,10.68821212,0.205336289,0.242855197,0.163438506,35.98893912
11/20/2016 22:00,30.49414394,122.1525562,71.57480353,23.04347683,23.04347683,39.79843455,0.182982162,0.20467075,0.240850021,0.162668361,34.6552208
11/20/2016 23:00,22.39985432,120.1528188,73.12369083,9.597128258,9.597128258,17.40364264,0.194342254,0.20018693,0.234237043,0.162695035,35.73995266
11/21/2016 0:00,21.02671946,96.57554261,75.21264378,7.722240154,7.722240154,14.64855675,0.213872946,0.193106811,0.226643486,0.157548387,36.70063356
11/21/2016 1:00,21.61398436,87.77280179,77.42491738,7.993694968,7.993694968,15.24625688,0.211347651,0.184519277,0.211476052,0.162380952,39.25312628
11/21/2016 2:00,22.38937377,98.77289642,79.00904119,8.639919527,8.639919527,15.36529191,0.199741422,0.180685926,0.199741422,0.122010724,42.01936139
11/21/2016 3:00,21.28447169,69.62270007,76.55548064,8.838533328,8.838533328,15.48775544,0.191496471,0.171403767,0.191496471,0.100813124,42.99955296
11/21/2016 4:00,21.23424242,68.19470043,77.22390787,8.784070053,8.784070053,15.48164208,0.190993201,0.170172584,0.190993201,0.094220315,41.21392861
11/21/2016 5:00,21.60229388,63.71487007,76.17097076,13.40429637,13.40429637,15.55603873,0.196180476,0.177183945,0.196671541,0.099686386,41.18447891
11/21/2016 6:00,21.36311793,65.65720318,79.3006651,16.16325323,16.16325323,14.6658993,0.216933357,0.189895421,0.219006794,0.149940984,41.01254927
11/21/2016 7:00,22.26540359,101.502198,80.6456857,19.45388521,19.45388521,13.80526214,0.205299908,0.196449511,0.230531423,0.156988189,38.49313182
11/21/2016 8:00,23.17063294,80.07145199,92.02062565,28.23911924,43.29099826,14.20540474,0.210215605,0.205073937,0.243305098,0.15341169,35.10890759
11/21/2016 9:00,26.59072723,113.2447781,94.5025814,42.63557876,61.65264468,17.98451511,0.213678083,0.207831473,0.247740297,0.200250941,33.29642915
11/21/2016 10:00,29.638401,90.82190154,93.95177487,68.02749991,69.84946937,28.93165863,0.199040018,0.203403013,0.240635319,0.292181018,34.09141471
11/21/2016 11:00,28.58711989,76.37425155,94.21322771,46.63767187,63.67794982,28.67718487,0.1983087,0.196870453,0.234380223,0.307605198,33.28654842
11/21/2016 12:00,28.87505493,72.36392961,98.84368614,42.51484421,63.14691641,28.5597799,0.196385853,0.194566941,0.234487913,0.368665049,34.08777007
11/21/2016 13:00,30.9205261,124.9950556,99.98839637,46.58274714,63.14661811,28.50512759,0.191745708,0.194481849,0.232054834,0.406620648,34.83293301
11/21/2016 14:00,30.30416436,115.0113516,98.72009305,46.47091488,62.68666414,28.486126,0.191164278,0.194020218,0.232632793,0.35422637,36.01860418
11/21/2016 15:00,30.57431449,128.4870644,98.61011254,46.89815418,63.27693671,28.448325,0.192923676,0.194742813,0.238429955,0.290474496,35.02361666
11/21/2016 16:00,29.90705861,125.7747491,94.54313923,43.00220447,57.98175701,27.67531549,0.198977913,0.205331804,0.255263378,0.19671199,34.56088002
11/21/2016 17:00,28.6279112,104.4739656,75.50696,38.88893589,56.15021556,26.90468482,24.8337323,0.208566412,0.259621167,0.151370178,36.50744139
11/21/2016 18:00,29.96011998,55.6346532,70.35067514,49.6529534,61.74235832,31.95695234,36.02788821,0.208542683,0.259704643,0.13573262,43.74596449
11/21/2016 19:00,31.0667329,58.23947414,68.33604212,33.25277555,56.4133567,31.9618738,33.779508,0.2089448,0.256998763,0.132656587,51.24231596
11/21/2016 20:00,31.63672108,88.73828389,71.61832235,40.95069931,65.81517315,30.26064664,33.13820235,0.208896352,0.258737251,0.129703297,47.73719156
11/21/2016 21:00,28.70422199,80.44983876,67.15550795,37.06121478,65.85935407,27.65858889,31.30026674,0.208499237,0.255238042,0.132611621,37.05503972
11/21/2016 22:00,25.47252823,110.0229861,74.37920527,32.75279788,61.77961368,16.90104266,24.30952151,0.207494653,0.248724413,0.109677797,31.78306216
11/21/2016 23:00,25.93713317,119.2040702,101.1494693,28.678866,59.82725145,14.80092533,0.220546009,0.202786378,0.243809394,0.145051414,32.93558956
11/22/2016 0:00,27.54951005,136.3948808,99.10423376,56.80939625,56.94597468,15.35376662,0.244406431,0.20044441,0.244749699,0.141671985,33.82963273
11/22/2016 1:00,27.81489386,108.8403693,98.64792711,47.86601534,47.86601534,15.40234531,0.238411774,0.195957347,0.238411774,1.86762475,36.41722438
11/22/2016 2:00,29.05233333,118.5616082,99.2705504,42.2425128,42.2425128,16.11487749,0.219364436,0.177041247,0.219364436,6.794501672,36.89918252
11/22/2016 3:00,29.60960949,131.995749,102.5244235,42.11021577,42.11021577,16.40807234,0.206489482,0.163400332,0.206489482,6.75033887,38.1938921
11/22/2016 4:00,29.23682955,126.4966102,101.299381,43.0639606,43.0639606,16.5319916,0.212658253,0.175009791,0.212658253,8.889150502,35.44700706
11/22/2016 5:00,29.49515143,114.8925407,101.1446613,45.42903081,45.42903081,16.51943072,0.214386219,0.182154669,0.214897576,19.2054397,34.59389663
11/22/2016 6:00,30.80674124,90.93546294,102.8522112,35.68342833,48.42058098,16.72278222,0.19526007,0.174821634,0.205073399,51.9430578,36.69622912
11/22/2016 7:00,32.32828284,121.4245381,99.84463219,35.40414166,65.90805627,16.11567252,3.09399167,0.167656613,1.555230024,60.82812535,39.54203524
11/22/2016 8:00,33.25239765,59.33673099,77.53501515,36.02627494,69.7797663,15.15822792,31.58893324,0.16543529,6.392910359,65.24679236,60.76725413
11/22/2016 9:00,44.34491625,47.8344454,90.31310643,34.49002215,67.49713774,15.22461067,155.3818368,0.160304355,7.572638172,73.60390625,79.88801262
11/22/2016 10:00,42.41387907,50.2940721,89.10428655,30.56973736,62.46394611,15.36026286,182.0923603,0.16076237,9.102661397,66.32832575,64.79063257
11/22/2016 11:00,38.16604477,53.6602065,89.57329025,24.4949086,55.8695573,20.410502,74.94788086,0.159124432,9.608340297,62.26767081,67.62446749
11/22/2016 12:00,46.08169418,64.2760206,88.78825305,19.0908382,47.91898446,42.8202642,37.43000302,0.153316344,11.14598986,66.35492208,73.40047079
11/22/2016 13:00,49.86526483,63.08601513,95.46097015,19.84937054,48.09006199,54.70233698,31.99566096,0.15184,9.003606008,59.77442286,75.31897542
11/22/2016 14:00,49.0854815,46.80205196,93.55411621,22.67196787,52.36227683,55.06548557,33.11479864,0.151633798,11.06579034,60.76823121,69.80611049
11/22/2016 15:00,53.78165705,38.32782609,92.30264144,26.0542702,57.83522534,56.13253872,37.85706107,0.152660519,13.86829476,61.64987021,94.55461158
11/22/2016 16:00,61.28062317,39.60828244,85.41160594,27.74507163,62.34303314,60.74056298,41.74425178,0.152104811,22.50076625,62.7114243,128.0602388
11/22/2016 17:00,75.57417856,56.93951667,85.26907534,34.75473713,65.24381454,74.60782827,43.96913505,0.150210927,38.01429547,60.94883408,175.2068527
11/22/2016 18:00,87.22408373,53.22962134,80.02534288,30.43055149,61.67551927,86.83671457,51.14422323,0.149111381,54.18948566,70.57771182,200.8627297
11/22/2016 19:00,88.10375092,61.63747606,82.41277867,28.26879771,60.94414212,86.00355855,51.51501012,0.147752692,55.75938681,73.68331528,204.9059389
11/22/2016 20:00,89.54711283,96.42126533,77.85451385,36.47547572,78.21007434,87.08504804,51.30293927,0.147314316,53.62438314,72.39992371,206.1640091
11/22/2016 21:00,87.1571974,102.4907283,84.22658311,32.84710833,86.40823213,86.34463129,50.90592523,0.146256526,56.49687922,71.78343223,174.2307705
11/22/2016 22:00,82.05159625,81.18084331,91.21015394,29.86838952,83.63889078,83.06310801,53.04001358,0.145758633,54.54639074,72.10236453,152.1783671
11/22/2016 23:00,82.4977003,72.85276132,103.0614251,27.66999773,80.65471905,82.97573819,53.14257211,0.145962244,50.71207869,76.09264262,155.3513159
11/23/2016 0:00,70.16997093,74.17524154,109.4265717,37.04411754,79.22575902,58.80970588,41.49156223,0.145910917,37.31871428,70.21937542,139.8213711
11/23/2016 1:00,54.13429164,74.50300437,110.0243595,31.16485691,72.36793882,44.30850267,20.67962953,0.146323427,8.347971078,71.10578659,106.0081462
11/23/2016 2:00,46.7135939,126.8649963,109.1900588,23.80178762,60.32974816,34.06367856,13.08294098,0.146251526,0.149609595,35.95233951,90.5892004
11/23/2016 3:00,49.1610033,129.8118978,112.4048897,20.1956374,50.81855494,33.5208599,8.164652291,0.14583813,0.148991298,0.003627451,122.6096367
11/23/2016 4:00,51.94705313,118.0878708,107.3132793,30.91761574,48.28859316,33.63477944,4.014752868,0.146248473,0.149088383,0.003684647,143.0846428
11/23/2016 5:00,53.666804,78.27366808,107.985915,33.31787139,47.57686518,33.72433024,9.770719998,0.146674745,9.473733314,0.002390953,153.1344539
11/23/2016 6:00,58.77374895,84.05648887,109.7575557,29.62852104,46.01274291,33.09209933,22.59577328,0.146520685,24.43761362,0,184.262855
11/23/2016 7:00,59.0909979,73.88676699,105.229315,22.47578533,43.8076309,33.7341463,28.63041891,0.154943763,34.81163718,0.001216105,180.9915097
11/23/2016 8:00,68.93222302,54.34833472,90.31219042,25.38092779,52.68275877,40.97329539,39.61235811,0.153695986,41.2187267,0.014549483,230.3825493
11/23/2016 9:00,68.74043714,44.45310414,95.52575325,22.95384356,51.81793228,39.67674629,40.15121408,0.156015652,38.73857392,0.14142003,230.0429919
11/23/2016 10:00,66.28891824,66.60711439,96.00388162,19.21395186,47.87394412,34.85264835,36.71300535,0.15209441,36.0907444,0.252684711,204.273863
11/23/2016 11:00,70.95741692,44.74854582,99.2396716,21.03599358,48.09666801,36.56132151,42.04862476,0.154724851,44.36889005,0.515422781,222.8872498
11/23/2016 12:00,76.64595035,43.94734362,99.67548512,20.95870989,48.86605755,42.11946587,45.95120488,0.155857118,52.57892746,6.660888272,235.8329119
11/23/2016 13:00,73.18291323,35.47330998,102.4416396,17.22202184,49.92703425,42.86130264,41.04163989,0.151545902,39.27043011,15.28736188,223.0089403
11/23/2016 14:00,73.31870826,36.22482633,101.10338,19.73346285,54.74450668,41.33316594,40.16074906,0.150403382,38.54077459,59.14291824,214.7137002
11/23/2016 15:00,72.17494734,34.66048866,97.78945344,25.35669736,65.55510729,39.94589799,42.12410514,0.15148727,38.43628822,70.55107713,212.2947757
11/23/2016 16:00,72.35847097,39.90534111,90.87824228,26.06642067,68.09632133,48.91639224,42.72257276,0.155132834,35.35757588,67.86408486,210.3309719
11/23/2016 17:00,70.60526815,38.42726214,87.38622464,28.7148452,69.60896941,48.85807636,39.30775561,0.15688979,34.35264946,64.19610565,238.3402224
11/23/2016 18:00,69.84920224,39.97007201,70.29958678,30.69908833,67.02195687,51.07509308,43.89712205,0.158182739,34.36140157,61.65768732,239.7517137
11/23/2016 19:00,67.75609224,47.45308777,77.27171646,35.2941452,66.2357344,42.70602655,40.12093231,0.166863036,33.47187159,70.69324763,204.915947
11/23/2016 20:00,69.22996486,69.57612133,89.9204391,33.49093394,73.63824609,39.97724242,25.82294379,0.170184641,32.67072848,70.17000672,214.5058268
11/23/2016 21:00,68.34414583,66.28382917,85.74557111,25.30716301,52.65682725,39.25304321,28.22087374,0.182487155,31.92949552,36.14724009,228.6214873
11/23/2016 22:00,49.7378278,68.86648416,89.4969962,20.91828791,47.27164071,21.72487776,6.054193463,0.190529876,7.208185269,0.056621212,207.2584734
11/23/2016 23:00,45.40908663,69.5523426,92.21469754,20.54799948,46.44743265,20.81354157,0.191016832,0.177478534,0.207532153,0.026467153,174.1808919
11/24/2016 0:00,33.68275028,68.74725122,97.31042846,24.77562009,39.45414036,8.793804016,0.199476213,0.166970304,0.199767207,0.0281074,113.9381642
11/24/2016 1:00,32.54623351,66.19572738,99.8985726,28.65059165,35.32538539,9.102847552,0.200243584,0.17011,0.200243584,0.044420904,96.73052949
11/24/2016 2:00,34.74403613,66.85746812,101.7424569,25.71435407,41.07964123,15.669794,0.201224628,0.172308077,0.201224628,0.038977537,91.29684932
11/24/2016 3:00,29.7729081,71.28510152,106.1269976,26.89765905,41.97386947,16.81348395,8.880987138,0.173005819,8.880987138,0.025686854,45.04251159
11/24/2016 4:00,35.25121174,75.66827118,112.6008896,27.61304938,39.24964033,17.54987528,23.37191352,0.181932264,23.37191352,0.021491366,52.48744136
11/24/2016 5:00,39.16845199,70.97742194,118.5707375,30.77585678,40.88708886,17.82666092,32.25984265,0.176509356,32.25984265,0.033455939,60.51586906
11/24/2016 6:00,40.17197461,75.07926357,117.2864466,19.76694382,45.82476185,22.61608186,31.53261883,0.174003011,32.7625394,0.038412214,63.33173055
11/24/2016 7:00,44.82575902,68.41382954,110.3126224,23.77443373,47.29779625,34.66377987,29.71831486,0.175175703,33.26973873,0.443136364,78.39864437
11/24/2016 8:00,54.48190411,44.52916214,101.8244208,44.40431369,67.23077574,34.98153461,28.90952331,0.170936556,34.82022522,5.888284024,146.9367442
11/24/2016 9:00,59.9704975,34.76353147,93.18761122,29.81383547,61.47277412,35.51956241,41.1314092,0.167313785,39.65939269,13.86742173,178.2166277
11/24/2016 10:00,68.85183194,36.36224863,95.76678669,36.11288523,71.94709798,41.83272316,45.04592086,0.161150956,47.40708637,59.51053601,194.9574109
11/24/2016 11:00,72.47904653,35.92675676,98.33884619,35.18861728,74.54127513,51.85272554,43.58780345,0.153133114,45.30720132,66.51025,200.3727337
11/24/2016 12:00,73.91976437,36.01220615,89.95399544,34.65242128,72.94847845,64.23443345,45.31168691,0.148911683,38.82840348,59.50736333,187.2234851
11/24/2016 13:00,75.56520836,33.62939189,87.49689071,30.11392407,67.28513293,65.42363046,50.45335624,0.14759993,43.81147679,58.21641298,189.9196771
11/24/2016 14:00,72.54962808,37.79731794,95.37122378,31.20121259,69.45334666,61.08920831,43.37520365,0.147366126,36.78754695,57.55281267,187.1414651
11/24/2016 15:00,71.23564516,36.51588129,91.70660601,32.41654062,69.28962925,54.82719109,44.76520994,0.146616029,36.71700732,57.92233971,191.6337572
11/24/2016 16:00,71.69550793,35.80176895,90.10982686,33.88422281,69.20200079,50.96078895,44.48279533,0.145949852,36.9075902,58.35121315,204.0865974
11/24/2016 17:00,75.49820021,92.57998319,92.37488217,32.24807454,71.36993301,50.38323217,46.30631987,0.145850139,37.40076265,59.58994789,230.9219989
11/24/2016 18:00,75.88390006,105.5893893,82.28847316,38.52473118,79.56756793,48.76793693,45.86392314,0.145911057,38.50664018,62.1068799,237.0472024
11/24/2016 19:00,74.189496,48.44774058,81.46459647,40.67416382,76.52910215,48.64226012,43.51656026,0.1456691,38.83046784,62.67378806,229.3737443
11/24/2016 20:00,74.31822441,104.965789,82.39012973,25.60427515,64.0185433,48.782042,36.58761514,0.146393074,37.43004699,68.41902926,248.0671633
11/24/2016 21:00,75.16410972,104.5973294,88.1101397,28.47875224,72.76718215,48.95066165,27.78005042,0.148235497,36.43808398,70.28688525,240.6900009
11/24/2016 22:00,76.80716671,115.8871397,94.41831434,29.44753822,80.18164294,49.44343082,28.39459877,0.150649038,35.51378457,70.83954795,235.1057557
11/24/2016 23:00,56.48827448,67.22805469,99.99871295,21.01049575,70.81874864,34.99376352,9.829101514,0.153994514,10.63147715,64.60580485,177.7859211
11/25/2016 0:00,42.66214902,65.36682924,101.9270644,23.55460507,69.66627179,34.86204508,0.734504364,0.154218911,0.157458626,67.15594203,83.89802332
11/25/2016 1:00,34.96172949,63.33544546,102.6616352,19.92199836,51.25644825,19.01532251,0.165251231,0.161196741,0.165251231,68.19183565,59.72297954
11/25/2016 2:00,32.0179426,70.07194284,101.0670547,37.12494426,43.47309427,16.771301,0.257500404,0.163605557,0.257500404,33.20168172,59.60900479
11/25/2016 3:00,33.03218754,70.15699307,107.9658583,16.22932961,39.74611611,16.98837117,10.30014201,0.161169141,10.30014201,0.002865995,70.04984294
11/25/2016 4:00,40.16145082,70.02372124,115.3247975,30.33626343,37.00520917,18.011764,26.11471026,0.163702693,26.11471026,0.001622807,84.11871367
11/25/2016 5:00,45.42391842,53.70200442,124.7134054,38.10450188,39.07701272,23.6704653,34.97778764,0.158549802,35.00306061,0.005459016,89.39808548
11/25/2016 6:00,50.16782629,79.67182062,119.0984318,38.8680656,44.41205818,34.50265967,32.86115572,0.154924987,35.12824825,0.012052117,103.5585061
11/25/2016 7:00,51.81244354,129.0535371,112.324874,41.15544174,42.34326711,34.5837319,28.71434174,0.166426059,33.8641965,0.01957672,116.7526168
11/25/2016 8:00,55.95435662,116.7030859,103.7453774,21.09196487,47.26909151,35.17479342,28.10240771,0.175601183,35.19105094,0.022676349,154.3809635
11/25/2016 9:00,60.49739722,107.8420802,98.00537081,17.58333011,44.91741612,34.91678814,26.20184777,0.178788618,34.16546062,0.034786151,190.8509503
11/25/2016 10:00,62.31358635,63.40041868,97.4364235,18.2203977,46.76096207,34.74832555,26.46099142,0.180470341,34.59057312,0.071474868,220.5851773
11/25/2016 11:00,60.62602823,65.05028874,97.26621224,19.83383838,46.25768367,34.24466237,25.35238443,0.182674269,32.74428447,0.08282197,217.9009787
11/25/2016 12:00,52.42338331,55.70216504,99.92929605,16.90939662,46.19523104,30.29720461,10.8530928,0.179357326,7.373243758,0.075342205,208.2010624
11/25/2016 13:00,44.80565545,51.54138798,100.6407738,15.92721231,42.79393176,15.54683265,4.306893064,0.186911392,0.205436716,0.097775439,203.9224601
11/25/2016 14:00,44.66522419,55.30718085,101.2417133,16.07434792,45.60723208,13.86922099,2.819782992,0.177544064,0.201586869,0.091207827,214.6723029
11/25/2016 15:00,47.19553721,46.78214563,90.26958855,17.89375195,44.86215609,13.88594871,20.27066229,0.168372249,0.189376202,0.061503185,226.0033381
11/25/2016 16:00,49.25475734,42.88113978,87.35603138,16.70156889,42.43526117,13.77699368,24.42008387,0.163539749,0.180704818,0.039161412,237.7311252
11/25/2016 17:00,52.6118527,37.9082218,81.02959458,18.0755627,39.31626517,13.14545138,32.36534743,0.158007093,0.170846614,0.032305593,314.0484569
11/25/2016 18:00,53.27122734,36.90214425,75.55340194,4.33964422,45.3422326,13.59679343,37.92472293,0.154609362,0.166284202,0.035281734,315.5330874
11/25/2016 19:00,50.89309839,43.40109003,76.31608629,4.811000586,43.32676199,13.82567434,31.88991103,0.152762214,0.161458743,0.043529412,274.8753377
11/25/2016 20:00,49.37672273,55.32944108,81.13514841,2.352341692,46.0868131,14.13092432,17.17143927,0.151637212,0.158346577,0.040991254,252.3218571
11/25/2016 21:00,49.33386489,48.35343175,82.97098786,2.352518322,46.26005332,14.1935608,14.65951782,0.148877119,0.157477729,0.042842105,236.3519651
11/25/2016 22:00,43.05524979,52.70622457,95.3426579,2.93455203,51.79817522,15.0535673,0.125859632,0.147912141,0.154243817,0.028535948,185.5801539
11/25/2016 23:00,33.09412182,49.70577886,99.79115077,3.418012895,52.18480567,15.68695907,0.133044416,0.151881427,0.15852898,0.027292971,110.4819947
11/26/2016 0:00,27.58281272,51.29218421,80.885172,3.514379149,9.14543257,16.79035544,0.148226207,0.155292403,0.159442136,0.020664894,95.59263687
11/26/2016 1:00,22.43616413,47.56483836,82.17704816,6.91321618,7.63862347,16.37578156,0.14907209,0.15027931,0.154378863,0.011241744,59.44234687
11/26/2016 2:00,21.97843508,64.97516769,82.3619841,4.928372402,6.781946714,17.13543689,1.880843472,0.149753643,0.15429162,0.010210603,42.37662921
11/26/2016 3:00,23.20615355,84.79317933,84.41816159,6.721378878,7.385748753,17.12897241,2.517463902,0.14708232,0.15430296,0.014688569,38.55263665
11/26/2016 4:00,24.81698995,55.28050736,84.14307241,12.28115893,12.28115893,17.3385377,1.586582299,0.145841757,0.153922723,0.013831776,55.23187259
11/26/2016 5:00,34.44937959,77.31059559,87.94319724,13.61272986,13.61272986,21.2915161,0.153052857,0.145212342,0.155793193,0.013273543,94.34743486
11/26/2016 6:00,48.40269486,108.6912544,77.25903043,17.99234525,17.99234525,32.09402435,0.68138194,0.145708319,0.250087078,0.018145594,141.2674407
11/26/2016 7:00,47.91847783,62.1882853,78.94159752,11.04972914,13.06310435,29.20513914,4.435273075,0.145052001,4.435273075,0.028461538,168.252705
11/26/2016 8:00,48.61834285,59.38409244,82.31397236,8.269222494,11.1872356,29.13004447,13.22779989,0.14509977,12.24322147,0.032387518,166.3472686
11/26/2016 9:00,53.63080861,91.12185034,79.55340978,12.24247383,13.16460192,28.7581996,15.71414958,0.144850457,18.53205746,1.391497084,186.0129117
